i,j,fill
6313,318,1
6320,318,1
6330,318,1
6332,318,1
6430,318,1
6531,318,1
6554,318,1
6557,318,1
6558,318,1
6827,318,1
6830,318,1
6873,318,1
279,319,1
498,319,1
515,319,1
530,319,1
1289,319,1
1295,319,1
1641,319,1
1642,319,1
1643,319,1
1644,319,1
1645,319,1
1656,319,1
1670,319,1
1671,319,1
1672,319,1
1673,319,1
1674,319,1
1675,319,1
1678,319,1
1679,319,1
1680,319,1
1709,319,1
1710,319,1
1711,319,1
1712,319,1
1713,319,1
1714,319,1
1715,319,1
1716,319,1
1717,319,1
1718,319,1
1719,319,1
1720,319,1
2237,319,1
2333,319,1
2783,319,1
2953,319,1
2959,319,1
2960,319,1
3120,319,1
3148,319,1
3986,319,1
3992,319,1
4348,319,1
5256,319,1
5487,319,1
5847,319,1
5850,319,1
5938,319,1
5939,319,1
6199,319,1
6277,319,1
6280,319,1
6281,319,1
6282,319,1
6288,319,1
6289,319,1
6290,319,1
6297,319,1
6298,319,1
6299,319,1
6784,319,1
6785,319,1
6786,319,1
6787,319,1
6788,319,1
6789,319,1
6793,319,1
6794,319,1
6795,319,1
6798,319,1
6800,319,1
6801,319,1
6811,319,1
6816,319,1
6818,319,1
6905,319,1
6935,319,1
6940,319,1
6941,319,1
6942,319,1
6943,319,1
6944,319,1
6945,319,1
6948,319,1
6963,319,1
6969,319,1
6970,319,1
6971,319,1
6972,319,1
6980,319,1
6982,319,1
6983,319,1
202,320,1
2136,320,1
2358,320,1
2362,320,1
2363,320,1
3106,320,1
4796,320,1
4804,320,1
5293,320,1
5656,320,1
5747,320,1
6050,320,1
6158,320,1
6476,320,1
1785,321,1
1877,321,1
1892,321,1
1902,321,1
4532,321,1
4535,321,1
4538,321,1
4550,321,1
4582,321,1
4588,321,1
3,322,1
28,322,1
117,322,1
252,322,1
371,322,1
777,322,1
805,322,1
859,322,1
874,322,1
1110,322,1
1128,322,1
1191,322,1
1208,322,1
1209,322,1
1229,322,1
1252,322,1
1334,322,1
1340,322,1
1381,322,1
1394,322,1
1398,322,1
1429,322,1
1432,322,1
1443,322,1
1450,322,1
1468,322,1
1474,322,1
1476,322,1
1492,322,1
1810,322,1
1833,322,1
1841,322,1
1856,322,1
1915,322,1
2024,322,1
2073,322,1
2207,322,1
2512,322,1
2540,322,1
2609,322,1
2700,322,1
2747,322,1
2790,322,1
2842,322,1
2848,322,1
2932,322,1
3083,322,1
3110,322,1
3140,322,1
3160,322,1
3211,322,1
3213,322,1
3223,322,1
3382,322,1
3423,322,1
3788,322,1
3948,322,1
4208,322,1
4452,322,1
4567,322,1
4672,322,1
4713,322,1
4718,322,1
4935,322,1
5485,322,1
5529,322,1
5699,322,1
5781,322,1
5942,322,1
6278,322,1
6412,322,1
6507,322,1
6536,322,1
6632,322,1
6637,322,1
6640,322,1
6656,322,1
6800,322,1
229,323,1
679,323,1
5292,323,1
6044,323,1
427,324,1
430,324,1
909,324,1
923,324,1
947,324,1
1571,324,1
1598,324,1
1610,324,1
2186,324,1
3862,324,1
3863,324,1
3864,324,1
3865,324,1
3866,324,1
4360,324,1
4726,324,1
4731,324,1
4733,324,1
4968,324,1
5224,324,1
5229,324,1
5241,324,1
5242,324,1
5248,324,1
5250,324,1
5266,324,1
5366,324,1
5397,324,1
5398,324,1
6618,324,1
6979,324,1
287,325,1
288,325,1
289,325,1
290,325,1
291,325,1
292,325,1
293,325,1
1738,325,1
1803,325,1
5083,325,1
5096,325,1
2730,326,1
4336,326,1
6688,326,1
6694,326,1
6705,326,1
6708,326,1
6710,326,1
6712,326,1
6732,326,1
6735,326,1
6736,326,1
6740,326,1
6741,326,1
287,327,1
288,327,1
289,327,1
290,327,1
291,327,1
292,327,1
293,327,1
1738,327,1
1803,327,1
5083,327,1
5096,327,1
236,328,1
445,328,1
468,328,1
678,328,1
4860,328,1
5031,328,1
5057,328,1
5339,328,1
18,329,1
493,329,1
502,329,1
1408,329,1
1409,329,1
3214,329,1
3359,329,1
3374,329,1
3665,329,1
3668,329,1
3886,329,1
5373,329,1
597,330,1
598,330,1
1409,330,1
4377,330,1
4841,330,1
5109,330,1
5838,330,1
6072,330,1
268,331,1
399,331,1
727,331,1
938,331,1
1184,331,1
3392,331,1
3903,331,1
4008,331,1
4223,331,1
4778,331,1
4782,331,1
4922,331,1
4928,331,1
5213,331,1
6370,331,1
2152,332,1
4819,332,1
6206,332,1
6207,332,1
6212,332,1
6213,332,1
6214,332,1
6215,332,1
6217,332,1
6220,332,1
655,333,1
2774,333,1
2845,333,1
4727,333,1
4732,333,1
731,334,1
3375,334,1
3397,334,1
3906,334,1
5208,334,1
5210,334,1
217,335,1
535,335,1
817,335,1
858,335,1
907,335,1
962,335,1
1115,335,1
1519,335,1
1624,335,1
1649,335,1
1688,335,1
1694,335,1
1791,335,1
1916,335,1
2033,335,1
2117,335,1
4200,335,1
4419,335,1
4689,335,1
4705,335,1
5425,335,1
5462,335,1
5591,335,1
5647,335,1
6008,335,1
6189,335,1
6192,335,1
6234,335,1
6242,335,1
6263,335,1
6317,335,1
6513,335,1
244,336,1
1952,336,1
4351,336,1
5297,336,1
969,337,1
1912,337,1
2290,337,1
2817,337,1
3593,337,1
3814,337,1
3816,337,1
4654,337,1
4656,337,1
4675,337,1
4680,337,1
4690,337,1
4694,337,1
4714,337,1
5708,337,1
6545,337,1
936,338,1
1185,338,1
1186,338,1
3399,338,1
4780,338,1
11,339,1
1639,339,1
1870,339,1
2075,339,1
2077,339,1
2102,339,1
2113,339,1
3104,339,1
3157,339,1
3311,339,1
5321,339,1
5514,339,1
5623,339,1
5801,339,1
5804,339,1
6425,339,1
6470,339,1
6527,339,1
6673,339,1
6901,339,1
6935,339,1
6937,339,1
168,340,1
4510,340,1
4542,340,1
4856,340,1
6154,340,1
6163,340,1
732,341,1
1732,341,1
1922,341,1
1989,341,1
2000,341,1
3351,341,1
6311,342,1
6312,342,1
6313,342,1
6315,342,1
6316,342,1
6317,342,1
6318,342,1
6319,342,1
6320,342,1
6321,342,1
6322,342,1
6323,342,1
6325,342,1
57,343,1
102,343,1
270,343,1
807,343,1
809,343,1
819,343,1
3528,343,1
3810,343,1
4391,343,1
4814,343,1
5222,343,1
5226,343,1
5677,343,1
6326,343,1
6331,343,1
6835,343,1
6837,343,1
6849,343,1
413,344,1
425,344,1
589,344,1
751,344,1
1543,344,1
1554,344,1
1599,344,1
2826,344,1
3653,344,1
4024,344,1
4035,344,1
4103,344,1
6078,344,1
388,345,1
498,345,1
583,345,1
607,345,1
2103,345,1
2379,345,1
2589,345,1
2829,345,1
2855,345,1
2894,345,1
2976,345,1
2985,345,1
3203,345,1
4325,345,1
4330,345,1
4333,345,1
4342,345,1
4443,345,1
4943,345,1
4952,345,1
4959,345,1
4963,345,1
4967,345,1
4968,345,1
5229,345,1
5230,345,1
5231,345,1
5232,345,1
5233,345,1
5236,345,1
5237,345,1
5245,345,1
5247,345,1
5261,345,1
5269,345,1
6002,345,1
6015,345,1
6022,345,1
1948,346,1
2946,346,1
4999,346,1
6586,346,1
6590,346,1
724,347,1
851,347,1
1422,347,1
2983,347,1
3014,347,1
3016,347,1
3017,347,1
3018,347,1
3710,347,1
3743,347,1
5003,347,1
580,348,1
1174,348,1
2833,348,1
4100,348,1
11,349,1
1629,349,1
2075,349,1
2102,349,1
2113,349,1
2945,349,1
3311,349,1
4062,349,1
4616,349,1
4669,349,1
4887,349,1
4910,349,1
6052,349,1
6470,349,1
6901,349,1
73,350,1
522,350,1
812,350,1
868,350,1
1262,350,1
1666,350,1
2055,350,1
2513,350,1
2577,350,1
2633,350,1
2661,350,1
2689,350,1
2836,350,1
3028,350,1
3029,350,1
3040,350,1
3388,350,1
3475,350,1
3793,350,1
3949,350,1
4161,350,1
4207,350,1
4228,350,1
4676,350,1
4712,350,1
5098,350,1
5259,350,1
5482,350,1
5743,350,1
5751,350,1
5795,350,1
5851,350,1
5868,350,1
5877,350,1
6186,350,1
6191,350,1
6248,350,1
6252,350,1
6257,350,1
6277,350,1
6279,350,1
6292,350,1
6436,350,1
6547,350,1
6548,350,1
6661,350,1
6665,350,1
6814,350,1
6844,350,1
6883,350,1
6905,350,1
82,351,1
1033,351,1
5335,351,1
5372,351,1
5377,351,1
871,352,1
2355,352,1
2356,352,1
2756,352,1
3596,352,1
104,353,1
214,353,1
1629,353,1
2094,353,1
2102,353,1
2113,353,1
5253,353,1
44,354,1
752,354,1
1237,354,1
1674,354,1
3905,354,1
3937,354,1
4402,354,1
4407,354,1
4674,354,1
4790,354,1
5296,354,1
5333,354,1
5356,354,1
6164,354,1
6539,354,1
72,355,1
403,355,1
1701,355,1
2007,355,1
3404,355,1
4740,355,1
5252,355,1
5785,355,1
5874,355,1
6357,355,1
6366,355,1
6836,355,1
6845,355,1
6852,355,1
6854,355,1
6898,355,1
6912,355,1
1931,356,1
3867,356,1
4288,356,1
4295,356,1
6107,356,1
6109,356,1
791,357,1
1000,357,1
1717,357,1
2400,357,1
2404,357,1
3102,357,1
3135,357,1
3285,357,1
3286,357,1
4145,357,1
4808,357,1
5322,357,1
5770,357,1
5792,357,1
6065,357,1
14,358,1
34,358,1
797,358,1
1430,358,1
1451,358,1
1464,358,1
1479,358,1
1490,358,1
1620,358,1
1860,358,1
1871,358,1
1905,358,1
2391,358,1
2704,358,1
2868,358,1
2876,358,1
3077,358,1
3241,358,1
3279,358,1
3376,358,1
3432,358,1
3797,358,1
3822,358,1
4057,358,1
4215,358,1
4505,358,1
4622,358,1
4629,358,1
4639,358,1
4663,358,1
4683,358,1
4697,358,1
4710,358,1
4939,358,1
5412,358,1
5440,358,1
5533,358,1
5584,358,1
5728,358,1
5775,358,1
5841,358,1
5893,358,1
6249,358,1
6303,358,1
6529,358,1
6536,358,1
6562,358,1
6568,358,1
6953,358,1
6974,358,1
952,359,1
957,359,1
1196,359,1
1212,359,1
1218,359,1
1376,359,1
1525,359,1
2792,359,1
2793,359,1
2803,359,1
3103,359,1
3136,359,1
3158,359,1
3626,359,1
3811,359,1
3939,359,1
4298,359,1
4409,359,1
4803,359,1
5671,359,1
6165,359,1
6872,359,1
281,360,1
320,360,1
1927,360,1
2149,360,1
2150,360,1
6616,360,1
4295,361,1
4528,361,1
4533,361,1
4536,361,1
5778,361,1
278,362,1
2247,362,1
3100,362,1
3133,362,1
3178,362,1
3259,362,1
3270,362,1
3808,362,1
3824,362,1
4373,362,1
4795,362,1
4825,362,1
5082,362,1
5428,362,1
5648,362,1
5736,362,1
5886,362,1
5902,362,1
6392,362,1
6483,362,1
6577,362,1
616,363,1
4601,363,1
4602,363,1
4603,363,1
4604,363,1
5961,363,1
6338,363,1
6855,363,1
161,364,1
1019,364,1
1070,364,1
1105,364,1
1141,364,1
4023,364,1
4070,364,1
4127,364,1
5426,364,1
1731,365,1
1733,365,1
1990,365,1
1995,365,1
3357,365,1
616,366,1
4601,366,1
4602,366,1
4603,366,1
4604,366,1
5961,366,1
6338,366,1
6855,366,1
1931,367,1
3867,367,1
4288,367,1
4295,367,1
6107,367,1
6109,367,1
850,368,1
1427,368,1
1875,368,1
1893,368,1
1901,368,1
1906,368,1
2004,368,1
2006,368,1
4528,368,1
4534,368,1
4537,368,1
397,369,1
398,369,1
849,369,1
1413,369,1
3869,369,1
3995,369,1
4546,369,1
6612,369,1
6620,369,1
6621,369,1
6622,369,1
37,370,1
48,370,1
142,370,1
145,370,1
215,370,1
937,370,1
941,370,1
1367,370,1
2305,370,1
4660,370,1
4679,370,1
4684,370,1
4874,370,1
6891,370,1
331,371,1
452,371,1
697,371,1
720,371,1
5069,371,1
6051,371,1
181,372,1
182,372,1
500,372,1
501,372,1
503,372,1
508,372,1
519,372,1
521,372,1
554,372,1
1192,372,1
1207,372,1
1211,372,1
1219,372,1
1227,372,1
1236,372,1
1857,372,1
1890,372,1
3690,372,1
3967,372,1
3968,372,1
4812,372,1
5706,372,1
5707,372,1
5980,372,1
319,373,1
2843,373,1
3853,373,1
3856,373,1
4445,373,1
5407,373,1
5656,373,1
6855,373,1
399,374,1
408,374,1
481,374,1
3378,374,1
3907,374,1
4574,374,1
4920,374,1
4927,374,1
5209,374,1
5212,374,1
6226,374,1
6371,374,1
180,375,1
191,375,1
284,375,1
321,375,1
675,375,1
788,375,1
1112,375,1
1239,375,1
1321,375,1
1530,375,1
1647,375,1
2057,375,1
2065,375,1
2070,375,1
2078,375,1
2408,375,1
2437,375,1
2446,375,1
2459,375,1
2488,375,1
2548,375,1
2557,375,1
2667,375,1
2948,375,1
3616,375,1
3787,375,1
4060,375,1
4067,375,1
4195,375,1
4428,375,1
4444,375,1
4490,375,1
4821,375,1
4953,375,1
5663,375,1
5832,375,1
5845,375,1
5867,375,1
5938,375,1
6026,375,1
6081,375,1
6284,375,1
6308,375,1
6413,375,1
6443,375,1
6457,375,1
6465,375,1
6510,375,1
6571,375,1
6603,375,1
6607,375,1
6628,375,1
6802,375,1
597,376,1
598,376,1
1409,376,1
4841,376,1
6072,376,1
277,377,1
568,377,1
690,377,1
2153,377,1
2199,377,1
2201,377,1
2205,377,1
942,378,1
3023,378,1
3068,378,1
3069,378,1
5074,378,1
5085,378,1
5973,378,1
5974,378,1
5975,378,1
5976,378,1
5977,378,1
6746,378,1
824,379,1
825,379,1
826,379,1
827,379,1
829,379,1
830,379,1
831,379,1
832,379,1
833,379,1
885,379,1
1411,379,1
1686,379,1
1692,379,1
1697,379,1
1721,379,1
1873,379,1
1880,379,1
1891,379,1
1900,379,1
2210,379,1
2211,379,1
2212,379,1
2239,379,1
2361,379,1
3069,379,1
3192,379,1
3312,379,1
3853,379,1
3854,379,1
3856,379,1
3857,379,1
4473,379,1
5109,379,1
5777,379,1
6187,379,1
133,380,1
182,380,1
190,380,1
314,380,1
315,380,1
527,380,1
809,380,1
1247,380,1
1306,380,1
1311,380,1
1627,380,1
1653,380,1
1757,380,1
2059,380,1
2084,380,1
2311,380,1
2315,380,1
2334,380,1
2712,380,1
2788,380,1
3156,380,1
3201,380,1
3977,380,1
3993,380,1
4481,380,1
4951,380,1
5222,380,1
5226,380,1
5264,380,1
5637,380,1
5676,380,1
5677,380,1
5755,380,1
5834,380,1
5836,380,1
5863,380,1
6028,380,1
6283,380,1
6291,380,1
6376,380,1
6390,380,1
6410,380,1
6491,380,1
6506,380,1
6516,380,1
6563,380,1
6839,380,1
33,381,1
47,381,1
187,381,1
491,381,1
497,381,1
792,381,1
961,381,1
1511,381,1
2406,381,1
3108,381,1
3138,381,1
3181,381,1
3381,381,1
3395,381,1
3767,381,1
3799,381,1
3818,381,1
4234,381,1
4382,381,1
4386,381,1
4859,381,1
4864,381,1
4912,381,1
5324,381,1
5351,381,1
5587,381,1
5735,381,1
5774,381,1
5897,381,1
6040,381,1
6055,381,1
6196,381,1
6260,381,1
6432,381,1
6479,381,1
6653,381,1
6676,381,1
6679,381,1
842,382,1
906,382,1
1706,382,1
1715,382,1
1763,382,1
2241,382,1
3109,382,1
3139,382,1
3747,382,1
3786,382,1
3803,382,1
4141,382,1
4172,382,1
4400,382,1
4805,382,1
5716,382,1
5726,382,1
5994,382,1
5997,382,1
6000,382,1
6063,382,1
6150,382,1
6311,382,1
6319,382,1
6324,382,1
6418,382,1
6420,382,1
638,383,1
867,383,1
872,383,1
2857,383,1
3319,383,1
5372,383,1
5905,383,1
6134,383,1
6894,383,1
19,384,1
1512,384,1
1696,384,1
3101,384,1
3134,384,1
3521,384,1
3765,384,1
3801,384,1
3820,384,1
4142,384,1
4185,384,1
4212,384,1
4668,384,1
4685,384,1
5310,384,1
5414,384,1
5555,384,1
5738,384,1
6041,384,1
6056,384,1
6244,384,1
6255,384,1
6404,384,1
6433,384,1
6480,384,1
56,385,1
105,385,1
131,385,1
378,385,1
383,385,1
501,385,1
521,385,1
532,385,1
537,385,1
555,385,1
809,385,1
820,385,1
947,385,1
1249,385,1
1264,385,1
1278,385,1
1283,385,1
1757,385,1
1766,385,1
1913,385,1
2034,385,1
2082,385,1
2219,385,1
2283,385,1
2309,385,1
2312,385,1
2314,385,1
2487,385,1
2558,385,1
2783,385,1
2788,385,1
2962,385,1
3496,385,1
4591,385,1
5222,385,1
5226,385,1
5264,385,1
5677,385,1
5746,385,1
5935,385,1
6016,385,1
6030,385,1
6084,385,1
6821,385,1
6927,385,1
6951,385,1
6957,385,1
535,386,1
817,386,1
822,386,1
858,386,1
863,386,1
1115,386,1
1242,386,1
1248,386,1
1259,386,1
1315,386,1
1385,386,1
1624,386,1
1649,386,1
1688,386,1
1694,386,1
1791,386,1
1916,386,1
2033,386,1
2117,386,1
2128,386,1
2308,386,1
2409,386,1
2490,386,1
2559,386,1
3955,386,1
3985,386,1
4200,386,1
4479,386,1
4689,386,1
4705,386,1
4955,386,1
5462,386,1
5507,386,1
5591,386,1
5647,386,1
5852,386,1
6008,386,1
6029,386,1
6192,386,1
6234,386,1
6242,386,1
6513,386,1
6812,386,1
6818,386,1
6859,386,1
6939,386,1
6977,386,1
139,387,1
141,387,1
430,387,1
2994,387,1
4312,387,1
4314,387,1
4315,387,1
4331,387,1
4332,387,1
4334,387,1
4502,387,1
5000,387,1
5387,387,1
5391,387,1
5395,387,1
5399,387,1
316,388,1
317,388,1
427,388,1
430,388,1
909,388,1
947,388,1
2187,388,1
2451,388,1
2474,388,1
2518,388,1
2524,388,1
2529,388,1
2568,388,1
2617,388,1
2641,388,1
2648,388,1
2674,388,1
2675,388,1
2717,388,1
2762,388,1
2764,388,1
2765,388,1
2767,388,1
3862,388,1
3863,388,1
3864,388,1
3865,388,1
3866,388,1
4968,388,1
5224,388,1
5229,388,1
5242,388,1
5248,388,1
5250,388,1
5257,388,1
5266,388,1
6618,388,1
526,389,1
815,389,1
1531,389,1
1635,389,1
1663,389,1
2023,389,1
2071,389,1
2121,389,1
2173,389,1
3036,389,1
3185,389,1
4576,389,1
5724,389,1
6604,389,1
173,390,1
434,390,1
959,390,1
1516,390,1
2141,390,1
2177,390,1
3112,390,1
3142,390,1
3170,390,1
4078,390,1
4186,390,1
4411,390,1
4857,390,1
5424,390,1
5887,390,1
5993,390,1
6059,390,1
6074,390,1
6315,390,1
6321,390,1
22,391,1
24,391,1
2155,391,1
2228,391,1
2884,391,1
2888,391,1
2891,391,1
2904,391,1
2909,391,1
2911,391,1
2913,391,1
2916,391,1
2918,391,1
2922,391,1
2925,391,1
2926,391,1
2928,391,1
2930,391,1
3153,391,1
3182,391,1
3800,391,1
4180,391,1
4191,391,1
4213,391,1
4628,391,1
5309,391,1
5323,391,1
5556,391,1
5814,391,1
6431,391,1
6540,391,1
6564,391,1
228,392,1
487,392,1
1365,392,1
6143,392,1
6148,392,1
6183,392,1
1193,393,1
1228,393,1
2239,393,1
2830,393,1
2831,393,1
2832,393,1
4881,393,1
4891,393,1
5350,393,1
6930,393,1
6961,393,1
6964,393,1
2410,394,1
2411,394,1
2747,394,1
2748,394,1
2750,394,1
2751,394,1
2753,394,1
5224,394,1
5267,394,1
3379,395,1
3963,395,1
4222,395,1
4229,395,1
4777,395,1
4783,395,1
4921,395,1
4929,395,1
5459,395,1
5460,395,1
56,396,1
104,396,1
105,396,1
133,396,1
267,396,1
556,396,1
735,396,1
776,396,1
777,396,1
778,396,1
781,396,1
785,396,1
786,396,1
787,396,1
790,396,1
792,396,1
798,396,1
2219,396,1
2237,396,1
4207,396,1
4208,396,1
4209,396,1
4225,396,1
4226,396,1
4227,396,1
4829,396,1
4830,396,1
5181,396,1
5200,396,1
5437,396,1
5441,396,1
5454,396,1
5664,396,1
5665,396,1
5771,396,1
5937,396,1
6796,396,1
6799,396,1
6802,396,1
6810,396,1
6812,396,1
6815,396,1
6958,396,1
197,397,1
2017,397,1
2944,397,1
4350,397,1
4873,397,1
5350,397,1
5748,397,1
6079,397,1
6144,397,1
6149,397,1
6160,397,1
6174,397,1
6477,397,1
6514,397,1
11,398,1
171,398,1
455,398,1
1870,398,1
2075,398,1
2102,398,1
2113,398,1
3104,398,1
3157,398,1
3311,398,1
3754,398,1
4858,398,1
4887,398,1
4910,398,1
5514,398,1
5623,398,1
5801,398,1
5804,398,1
5879,398,1
5883,398,1
6199,398,1
6425,398,1
6470,398,1
6901,398,1
6935,398,1
6937,398,1
15,399,1
222,399,1
415,399,1
460,399,1
476,399,1
958,399,1
3094,399,1
3128,399,1
3163,399,1
3600,399,1
4232,399,1
5563,399,1
5766,399,1
6043,399,1
6058,399,1
6290,399,1
6869,399,1
1617,400,1
2029,400,1
6128,400,1
6129,400,1
6130,400,1
6131,400,1
6195,400,1
6930,400,1
6961,400,1
6964,400,1
129,401,1
764,401,1
1326,401,1
1331,401,1
1698,401,1
1808,401,1
1830,401,1
1872,401,1
1931,401,1
2218,401,1
2841,401,1
2849,401,1
3099,401,1
3216,401,1
3217,401,1
3867,401,1
4346,401,1
4686,401,1
6877,401,1
2417,402,1
2428,402,1
2430,402,1
2441,402,1
2445,402,1
2460,402,1
2461,402,1
2475,402,1
2484,402,1
2488,402,1
2489,402,1
2491,402,1
2492,402,1
2500,402,1
2505,402,1
2513,402,1
2514,402,1
2515,402,1
2532,402,1
2539,402,1
2544,402,1
2552,402,1
2553,402,1
2566,402,1
2576,402,1
2579,402,1
2580,402,1
2583,402,1
2584,402,1
2595,402,1
2596,402,1
2604,402,1
2608,402,1
2616,402,1
2626,402,1
2627,402,1
2628,402,1
2629,402,1
2631,402,1
2633,402,1
2634,402,1
2635,402,1
2644,402,1
2645,402,1
2659,402,1
2685,402,1
2689,402,1
2692,402,1
2694,402,1
2695,402,1
2696,402,1
2697,402,1
2698,402,1
2701,402,1
2710,402,1
2711,402,1
2712,402,1
2713,402,1
2714,402,1
5070,402,1
5075,402,1
302,403,1
2979,403,1
4295,403,1
4533,403,1
4536,403,1
5757,403,1
5758,403,1
5759,403,1
5760,403,1
5761,403,1
6186,403,1
6916,403,1
257,404,1
2422,404,1
2427,404,1
2430,404,1
2434,404,1
2439,404,1
2440,404,1
2441,404,1
2444,404,1
2445,404,1
2461,404,1
2475,404,1
2494,404,1
2563,404,1
2586,404,1
2600,404,1
2622,404,1
3809,404,1
4527,404,1
6580,404,1
6581,404,1
6916,404,1
1912,405,1
2839,405,1
4617,405,1
4623,405,1
4664,405,1
6537,405,1
6567,405,1
6669,405,1
267,406,1
789,406,1
798,406,1
1305,406,1
1323,406,1
1665,406,1
1684,406,1
1703,406,1
2019,406,1
2063,406,1
2083,406,1
2088,406,1
2097,406,1
2419,406,1
2431,406,1
2462,406,1
2493,406,1
2501,406,1
2560,406,1
2608,406,1
2630,406,1
2634,406,1
2654,406,1
2702,406,1
2734,406,1
2788,406,1
2907,406,1
3041,406,1
3562,406,1
3563,406,1
4467,406,1
4468,406,1
4945,406,1
4961,406,1
5526,406,1
5865,406,1
5875,406,1
6010,406,1
6014,406,1
6287,406,1
6386,406,1
6406,406,1
6411,406,1
6452,406,1
6495,406,1
6504,406,1
6534,406,1
6535,406,1
6576,406,1
6803,406,1
6838,406,1
6841,406,1
6928,406,1
6946,406,1
6965,406,1
983,407,1
1106,407,1
1107,407,1
1108,407,1
1109,407,1
1110,407,1
1111,407,1
1112,407,1
1113,407,1
1114,407,1
1115,407,1
1116,407,1
1117,407,1
1118,407,1
1120,407,1
1127,407,1
1128,407,1
1129,407,1
1130,407,1
1411,407,1
1419,407,1
1420,407,1
1421,407,1
1422,407,1
1426,407,1
3014,407,1
3017,407,1
3516,407,1
3517,407,1
3518,407,1
3519,407,1
3520,407,1
3521,407,1
3522,407,1
3523,407,1
3525,407,1
3526,407,1
3527,407,1
3528,407,1
3529,407,1
3530,407,1
3531,407,1
3532,407,1
3533,407,1
3534,407,1
3535,407,1
3536,407,1
3549,407,1
3550,407,1
3566,407,1
3567,407,1
3570,407,1
3571,407,1
3576,407,1
3577,407,1
3640,407,1
3642,407,1
3643,407,1
3644,407,1
3645,407,1
3646,407,1
3647,407,1
3690,407,1
3719,407,1
5834,407,1
5837,407,1
5845,407,1
5846,407,1
5847,407,1
5850,407,1
5860,407,1
6835,407,1
6844,407,1
6845,407,1
6847,407,1
6849,407,1
111,408,1
422,408,1
439,408,1
442,408,1
1934,408,1
2795,408,1
3864,408,1
4145,408,1
4172,408,1
4307,408,1
4335,408,1
4340,408,1
4836,408,1
5263,408,1
5315,408,1
5388,408,1
5406,408,1
204,409,1
684,409,1
2166,409,1
5054,409,1
4,410,1
40,410,1
46,410,1
81,410,1
435,410,1
489,410,1
494,410,1
772,410,1
803,410,1
2058,410,1
2875,410,1
2950,410,1
3093,410,1
3127,410,1
3249,410,1
3254,410,1
3394,410,1
3933,410,1
4077,410,1
4160,410,1
4231,410,1
4297,410,1
4607,410,1
4826,410,1
4834,410,1
4837,410,1
5327,410,1
5408,410,1
5522,410,1
5649,410,1
5784,410,1
6006,410,1
6264,410,1
6440,410,1
6518,410,1
6652,410,1
6655,410,1
6677,410,1
6682,410,1
6686,410,1
6879,410,1
6893,410,1
6983,410,1
92,411,1
241,411,1
466,411,1
4047,411,1
5067,411,1
4364,412,1
4365,412,1
4366,412,1
4368,412,1
231,413,1
428,413,1
944,413,1
1120,413,1
1369,413,1
1546,413,1
1955,413,1
4081,413,1
4352,413,1
4878,413,1
4903,413,1
5364,413,1
6520,413,1
23,414,1
39,414,1
86,414,1
1135,414,1
1190,414,1
1194,414,1
1206,414,1
1523,414,1
1532,414,1
1671,414,1
2045,414,1
2243,414,1
3097,414,1
3131,414,1
3172,414,1
3227,414,1
3244,414,1
3251,414,1
3256,414,1
3267,414,1
3310,414,1
3400,414,1
3764,414,1
4450,414,1
4670,414,1
5620,414,1
5715,414,1
5729,414,1
5810,414,1
5884,414,1
6281,414,1
6870,414,1
6934,414,1
1238,415,1
2245,415,1
3193,415,1
3229,415,1
3230,415,1
3231,415,1
3234,415,1
1984,416,1
1987,416,1
1994,416,1
1996,416,1
1997,416,1
1998,416,1
1999,416,1
2001,416,1
2002,416,1
2003,416,1
2005,416,1
3903,416,1
5106,416,1
808,417,1
1113,417,1
1253,417,1
1294,417,1
1328,417,1
1632,417,1
1662,417,1
1785,417,1
2032,417,1
2080,417,1
2090,417,1
2106,417,1
2111,417,1
2118,417,1
2128,417,1
2209,417,1
2420,417,1
2432,417,1
2505,417,1
2562,417,1
2564,417,1
2705,417,1
2764,417,1
2774,417,1
2851,417,1
3035,417,1
3086,417,1
3186,417,1
3402,417,1
4950,417,1
4960,417,1
5267,417,1
5590,417,1
5644,417,1
5687,417,1
5720,417,1
5740,417,1
5846,417,1
5890,417,1
6007,417,1
6017,417,1
6334,417,1
6401,417,1
6402,417,1
6449,417,1
6462,417,1
6490,417,1
6670,417,1
6671,417,1
399,418,1
731,418,1
1183,418,1
4218,418,1
4555,418,1
765,419,1
878,419,1
995,419,1
3768,419,1
3831,419,1
5712,419,1
6001,419,1
6739,419,1
501,420,1
521,420,1
736,420,1
737,420,1
746,420,1
748,420,1
758,420,1
761,420,1
769,420,1
819,420,1
1653,420,1
1654,420,1
1687,420,1
1702,420,1
2034,420,1
2082,420,1
2096,420,1
2109,420,1
2283,420,1
3201,420,1
3722,420,1
4230,420,1
4814,420,1
5677,420,1
6835,420,1
6849,420,1
36,421,1
1188,421,1
1371,421,1
1639,421,1
1678,421,1
1716,421,1
2156,421,1
2246,421,1
2252,421,1
2267,421,1
2270,421,1
3115,421,1
3145,421,1
3162,421,1
3783,421,1
4144,421,1
4398,421,1
4851,421,1
4882,421,1
4895,421,1
5354,421,1
5618,421,1
5901,421,1
6422,421,1
52,422,1
74,422,1
101,422,1
188,422,1
256,422,1
271,422,1
272,422,1
357,422,1
775,422,1
1130,422,1
1246,422,1
1324,422,1
1623,422,1
1631,422,1
1648,422,1
1660,422,1
1714,422,1
1722,422,1
1758,422,1
1764,422,1
1789,422,1
2047,422,1
2092,422,1
